,saved_model,model,loss,accuracy,gauss_blur
44,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.208776342868805,0.782608687877655,13
45,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.3448984265327453,0.7753623127937317,15
46,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.562476432323456,0.760869562625885,17
47,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.8521986484527588,0.7246376872062683,19
48,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,2.2800021171569824,0.6086956858634949,21
49,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,2.8634608507156374,0.5724637508392334,23
50,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,3.571282386779785,0.5289855003356934,25
51,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,4.412375783920288,0.4420289993286133,27
52,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,5.487918710708618,0.28260868787765503,29
53,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,6.620771360397339,0.18840579688549042,31
54,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,7.688455486297608,0.07971014827489853,33
55,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,8.656277179718018,0.021739130839705467,35
56,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,9.529922199249267,0.007246376946568489,37
57,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.057400679588318,0.8405797481536865,1
58,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.054207694530487,0.8260869979858398,3
59,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.1384536266326903,0.804347813129425,5
60,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.3352706670761108,0.7898550629615784,7
61,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.4603976607322693,0.760869562625885,9
62,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.5850174188613892,0.739130437374115,11
63,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.7211322784423828,0.7101449370384216,13
64,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.8484731197357178,0.7101449370384216,15
65,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.976179838180542,0.6594203114509583,17
66,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.103580451011658,0.6304348111152649,19
67,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.1937816619873045,0.6086956858634949,21
68,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.2757980823516846,0.6014493107795715,23
69,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.481070947647095,0.5652173757553101,25
70,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.8153908014297486,0.4420289993286133,27
71,MobileNet_aug20_(2023-05-15)_0,MobileNet,3.2758885622024536,0.39855071902275085,29
72,MobileNet_aug20_(2023-05-15)_0,MobileNet,3.833379316329956,0.28260868787765503,31
73,MobileNet_aug20_(2023-05-15)_0,MobileNet,4.403813982009888,0.24637681245803833,33
74,MobileNet_aug20_(2023-05-15)_0,MobileNet,4.879673767089844,0.18840579688549042,35
75,MobileNet_aug20_(2023-05-15)_0,MobileNet,5.282122230529785,0.17391304671764374,37
76,MobileNet_aug20_(2023-05-18)_0,MobileNet,0.7951554715633392,0.8188406229019165,1
77,MobileNet_aug20_(2023-05-18)_0,MobileNet,0.9437463998794555,0.7753623127937317,3
78,MobileNet_aug20_(2023-05-18)_0,MobileNet,1.0567525982856751,0.7536231875419617,5
79,MobileNet_aug20_(2023-05-18)_0,MobileNet,1.2325350880622863,0.7246376872062683,7
80,MobileNet_aug20_(2023-05-18)_0,MobileNet,1.4959404230117799,0.6666666865348816,9
81,MobileNet_aug20_(2023-05-18)_0,MobileNet,1.757849967479706,0.6086956858634949,11
82,MobileNet_aug20_(2023-05-18)_0,MobileNet,1.9618069410324097,0.5797101259231567,13
83,MobileNet_aug20_(2023-05-18)_0,MobileNet,2.111662006378174,0.5652173757553101,15
84,MobileNet_aug20_(2023-05-18)_0,MobileNet,2.1989956378936766,0.54347825050354,17
85,MobileNet_aug20_(2023-05-18)_0,MobileNet,2.286964464187622,0.5072463750839233,19
86,MobileNet_aug20_(2023-05-18)_0,MobileNet,2.491930389404297,0.4637681245803833,21
87,MobileNet_aug20_(2023-05-18)_0,MobileNet,2.7470477342605593,0.3913043439388275,23
88,MobileNet_aug20_(2023-05-18)_0,MobileNet,3.0688626050949095,0.36231884360313416,25
89,MobileNet_aug20_(2023-05-18)_0,MobileNet,3.457978677749634,0.3333333432674408,27
90,MobileNet_aug20_(2023-05-18)_0,MobileNet,3.985744333267212,0.2753623127937317,29
91,MobileNet_aug20_(2023-05-18)_0,MobileNet,4.610525512695313,0.18840579688549042,31
92,MobileNet_aug20_(2023-05-18)_0,MobileNet,5.285482788085938,0.1666666716337204,33
93,MobileNet_aug20_(2023-05-18)_0,MobileNet,5.982097816467285,0.14492753148078918,35
94,MobileNet_aug20_(2023-05-18)_0,MobileNet,6.696053743362427,0.09420289844274521,37
95,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.066784143447876,0.8260869979858398,1
96,MobileNet_aug20_(2023-05-19)_0,MobileNet,0.9128125786781311,0.8260869979858398,3
97,MobileNet_aug20_(2023-05-19)_0,MobileNet,0.901624196767807,0.8333333730697632,5
98,MobileNet_aug20_(2023-05-19)_0,MobileNet,0.9317506909370422,0.8115942478179932,7
99,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.0777059078216553,0.804347813129425,9
100,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.3337961077690124,0.7318840622901917,11
101,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.6436036229133606,0.7028985619544983,13
102,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.9132304668426514,0.6884058117866516,15
103,MobileNet_aug20_(2023-05-19)_0,MobileNet,2.3035409450531006,0.6521739363670349,17
104,MobileNet_aug20_(2023-05-19)_0,MobileNet,2.8165930986404417,0.5942029356956482,19
105,MobileNet_aug20_(2023-05-19)_0,MobileNet,3.4324190616607666,0.49275362491607666,21
106,MobileNet_aug20_(2023-05-19)_0,MobileNet,4.081140851974487,0.43478262424468994,23
107,MobileNet_aug20_(2023-05-19)_0,MobileNet,4.775394296646118,0.37681159377098083,25
108,MobileNet_aug20_(2023-05-19)_0,MobileNet,5.442177629470825,0.3550724685192108,27
109,MobileNet_aug20_(2023-05-19)_0,MobileNet,6.153551054000855,0.2753623127937317,29
110,MobileNet_aug20_(2023-05-19)_0,MobileNet,6.850325250625611,0.18115942180156708,31
111,MobileNet_aug20_(2023-05-19)_0,MobileNet,7.506433010101318,0.1304347813129425,33
112,MobileNet_aug20_(2023-05-19)_0,MobileNet,8.10068645477295,0.10144928097724915,35
113,MobileNet_aug20_(2023-05-19)_0,MobileNet,8.648555946350097,0.08695652335882187,37
