,saved_model,model,loss,accuracy,gamma
25,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.1883172154426576,0.7898550629615784,0.2154434690031883
26,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.8690970718860627,0.8115942478179932,0.3593813663804626
27,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.6738657653331757,0.8478261232376099,0.5994842503189409
28,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5604143798351288,0.8695652484893799,1.0
29,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5401457190513611,0.8695652484893799,1.6681005372000592
30,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.6493197560310364,0.8405797481536865,2.782559402207123
31,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.0462857246398927,0.7536231875419617,4.6415888336127775
32,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,2.1354556560516356,0.5724637508392334,7.742636826811269
33,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,3.714997482299805,0.42028987407684326,12.915496650148828
34,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,5.770334529876709,0.24637681245803833,21.544346900318825
35,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,8.536581039428711,0.15217392146587372,35.93813663804626
36,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,10.49570198059082,0.09420289844274521,59.94842503189408
37,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,11.71712131500244,0.043478261679410934,100.0
38,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,14.31669340133667,0.07971014827489853,0.01
39,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,12.54213809967041,0.09420289844274521,0.01668100537200059
40,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,7.749807548522949,0.15217392146587372,0.027825594022071246
41,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,3.7537727832794188,0.42028987407684326,0.04641588833612778
42,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.9172284364700318,0.6159420609474182,0.0774263682681127
43,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.3050004482269286,0.739130437374115,0.12915496650148842
44,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.1998191237449647,0.804347813129425,0.2154434690031883
45,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.085275912284851,0.8260869979858398,0.3593813663804626
46,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.0062152743339539,0.8333333730697632,0.5994842503189409
47,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.937768566608429,0.8260869979858398,1.0
48,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.8084376811981201,0.8333333730697632,1.6681005372000592
49,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.8204634726047516,0.7971014380455017,2.782559402207123
50,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.995575213432312,0.7536231875419617,4.6415888336127775
51,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.763881230354309,0.6521739363670349,7.742636826811269
52,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,3.1780768394470216,0.45652174949645996,12.915496650148828
53,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,4.617123174667358,0.3188405930995941,21.544346900318825
54,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,5.752344417572021,0.260869562625885,35.93813663804626
55,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,6.862003755569458,0.21739131212234497,59.94842503189408
56,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,7.4399360656738285,0.18115942180156708,100.0
57,MobileNet_aug80_(2023-05-16)_0,MobileNet,26.604060173034668,0.0,0.01
58,MobileNet_aug80_(2023-05-16)_0,MobileNet,20.46451358795166,0.007246376946568489,0.01668100537200059
59,MobileNet_aug80_(2023-05-16)_0,MobileNet,10.504317092895509,0.239130437374115,0.027825594022071246
60,MobileNet_aug80_(2023-05-16)_0,MobileNet,4.568164300918579,0.43478262424468994,0.04641588833612778
61,MobileNet_aug80_(2023-05-16)_0,MobileNet,2.2920799016952516,0.6666666865348816,0.0774263682681127
62,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.5679714560508728,0.7318840622901917,0.12915496650148842
63,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.2250880479812623,0.8188406229019165,0.2154434690031883
64,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.0166651248931884,0.8478261232376099,0.3593813663804626
65,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.8695143103599549,0.8550724983215332,0.5994842503189409
66,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7683731317520142,0.8695652484893799,1.0
67,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.712280786037445,0.8768116235733032,1.6681005372000592
68,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.9099312782287597,0.8405797481536865,2.782559402207123
69,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.2636509895324708,0.7898550629615784,4.6415888336127775
70,MobileNet_aug80_(2023-05-16)_0,MobileNet,2.0371094942092896,0.6594203114509583,7.742636826811269
71,MobileNet_aug80_(2023-05-16)_0,MobileNet,3.5853235960006713,0.4637681245803833,12.915496650148828
72,MobileNet_aug80_(2023-05-16)_0,MobileNet,5.518919849395752,0.30434784293174744,21.544346900318825
73,MobileNet_aug80_(2023-05-16)_0,MobileNet,7.517647743225098,0.21739131212234497,35.93813663804626
74,MobileNet_aug80_(2023-05-16)_0,MobileNet,9.440656661987305,0.11594203114509583,59.94842503189408
75,MobileNet_aug80_(2023-05-16)_0,MobileNet,11.08013849258423,0.07971014827489853,100.0
76,MobileNet_aug80_(2023-05-17)_0,MobileNet,13.254045963287354,0.014492753893136978,0.01
77,MobileNet_aug80_(2023-05-17)_0,MobileNet,10.500640964508056,0.007246376946568489,0.01668100537200059
78,MobileNet_aug80_(2023-05-17)_0,MobileNet,6.38964524269104,0.19565217196941376,0.027825594022071246
79,MobileNet_aug80_(2023-05-17)_0,MobileNet,3.1460703134536745,0.47826087474823,0.04641588833612778
80,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.9876257181167603,0.6739130616188049,0.0774263682681127
81,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.2081141948699952,0.7681159377098083,0.12915496650148842
82,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.9362435936927795,0.8405797481536865,0.2154434690031883
83,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.9301053047180176,0.8405797481536865,0.3593813663804626
84,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.8866686940193176,0.8550724983215332,0.5994842503189409
85,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6579335033893585,0.8623188734054565,1.0
86,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.5221224784851074,0.8840579986572266,1.6681005372000592
87,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.7302100479602813,0.8405797481536865,2.782559402207123
88,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.0085245370864868,0.804347813129425,4.6415888336127775
89,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.7125197768211364,0.6884058117866516,7.742636826811269
90,MobileNet_aug80_(2023-05-17)_0,MobileNet,3.643580436706543,0.5362318754196167,12.915496650148828
91,MobileNet_aug80_(2023-05-17)_0,MobileNet,5.355389404296875,0.3840579688549042,21.544346900318825
92,MobileNet_aug80_(2023-05-17)_0,MobileNet,7.035634994506836,0.260869562625885,35.93813663804626
93,MobileNet_aug80_(2023-05-17)_0,MobileNet,8.230892086029053,0.15217392146587372,59.94842503189408
94,MobileNet_aug80_(2023-05-17)_0,MobileNet,8.726540756225585,0.08695652335882187,100.0
95,MobileNet_aug80_(2023-05-19)_1,MobileNet,17.92561283111572,0.0,0.01
96,MobileNet_aug80_(2023-05-19)_1,MobileNet,15.411379051208495,0.014492753893136978,0.01668100537200059
97,MobileNet_aug80_(2023-05-19)_1,MobileNet,8.698538684844971,0.17391304671764374,0.027825594022071246
98,MobileNet_aug80_(2023-05-19)_1,MobileNet,3.728762221336365,0.5072463750839233,0.04641588833612778
99,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.9605282187461852,0.717391312122345,0.0774263682681127
100,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.6713347911834717,0.7753623127937317,0.12915496650148842
101,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.5440260529518128,0.7971014380455017,0.2154434690031883
102,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.4162105798721314,0.8115942478179932,0.3593813663804626
103,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.3463272452354431,0.8188406229019165,0.5994842503189409
104,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.1331889629364014,0.8405797481536865,1.0
105,MobileNet_aug80_(2023-05-19)_1,MobileNet,0.944232177734375,0.8623188734054565,1.6681005372000592
106,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.1530913233757019,0.8115942478179932,2.782559402207123
107,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.5960521936416625,0.7536231875419617,4.6415888336127775
108,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.468250012397766,0.6521739363670349,7.742636826811269
109,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.938447141647339,0.5579710006713867,12.915496650148828
110,MobileNet_aug80_(2023-05-19)_1,MobileNet,4.500496768951416,0.39855071902275085,21.544346900318825
111,MobileNet_aug80_(2023-05-19)_1,MobileNet,6.159667348861694,0.2753623127937317,35.93813663804626
112,MobileNet_aug80_(2023-05-19)_1,MobileNet,7.674030780792236,0.18115942180156708,59.94842503189408
113,MobileNet_aug80_(2023-05-19)_1,MobileNet,9.077986335754394,0.1304347813129425,100.0
