,saved_model,model,loss,accuracy,motion_blur
43,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.9396155238151551,0.6557971239089966,29
44,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,2.3461899042129515,0.5905797243118286,35
45,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,2.7645900011062623,0.5536231815814971,39
46,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,3.26860625743866,0.5036231875419617,45
47,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,3.7037665843963623,0.4630434840917587,51
48,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,4.042680168151856,0.4355072557926178,55
49,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,4.6719279289245605,0.3775362312793732,61
50,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,4.967509031295776,0.35942029654979707,67
51,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,5.440467071533203,0.3195652276277542,73
52,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,5.548493194580078,0.3376811683177948,77
53,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,6.1570531845092775,0.289130437374115,83
54,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,6.496441745758057,0.27246376872062683,89
55,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,6.561536836624145,0.26449276208877565,93
56,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,6.980448198318482,0.2536231935024261,99
57,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7613484501838684,0.8681159734725952,3
58,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.8964607119560242,0.8528985857963562,7
59,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.1560268998146057,0.8144927740097045,13
60,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.5262678742408753,0.7659420311450958,19
61,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.9693539142608643,0.721739137172699,23
62,MobileNet_aug80_(2023-05-16)_0,MobileNet,2.3486595273017885,0.6659420490264892,29
63,MobileNet_aug80_(2023-05-16)_0,MobileNet,2.7988080263137816,0.5971014678478241,35
64,MobileNet_aug80_(2023-05-16)_0,MobileNet,3.363690137863159,0.5449275255203248,39
65,MobileNet_aug80_(2023-05-16)_0,MobileNet,3.703119230270386,0.5072463750839233,45
66,MobileNet_aug80_(2023-05-16)_0,MobileNet,4.171351289749145,0.4376811683177948,51
67,MobileNet_aug80_(2023-05-16)_0,MobileNet,4.399963641166687,0.4210145056247711,55
68,MobileNet_aug80_(2023-05-16)_0,MobileNet,4.692921447753906,0.3840579777956009,61
69,MobileNet_aug80_(2023-05-16)_0,MobileNet,4.911870765686035,0.3565217435359955,67
70,MobileNet_aug80_(2023-05-16)_0,MobileNet,5.279103374481201,0.3224637687206268,73
71,MobileNet_aug80_(2023-05-16)_0,MobileNet,5.415576982498169,0.3014492839574814,77
72,MobileNet_aug80_(2023-05-16)_0,MobileNet,5.5910242080688475,0.2797101497650146,83
73,MobileNet_aug80_(2023-05-16)_0,MobileNet,6.053173971176148,0.25000000149011614,89
74,MobileNet_aug80_(2023-05-16)_0,MobileNet,6.075251531600952,0.23405797332525252,93
75,MobileNet_aug80_(2023-05-16)_0,MobileNet,6.2218259334564205,0.23623188585042953,99
76,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6392472326755524,0.8673913359642029,3
77,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.698127144575119,0.8637681484222413,7
78,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.9402061402797699,0.8463768482208252,13
79,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.0488931477069854,0.8268116295337677,19
80,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.3856829524040222,0.7811594128608703,23
81,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.6398472785949707,0.7362318873405457,29
82,MobileNet_aug80_(2023-05-17)_0,MobileNet,2.101979172229767,0.6753623366355896,35
83,MobileNet_aug80_(2023-05-17)_0,MobileNet,2.332869052886963,0.6231884300708771,39
84,MobileNet_aug80_(2023-05-17)_0,MobileNet,2.82446084022522,0.5739130496978759,45
85,MobileNet_aug80_(2023-05-17)_0,MobileNet,3.350804257392883,0.5217391312122345,51
86,MobileNet_aug80_(2023-05-17)_0,MobileNet,3.455484938621521,0.48840579986572263,55
87,MobileNet_aug80_(2023-05-17)_0,MobileNet,4.1901085615158085,0.42681160271167756,61
88,MobileNet_aug80_(2023-05-17)_0,MobileNet,4.38896267414093,0.3927536278963089,67
89,MobileNet_aug80_(2023-05-17)_0,MobileNet,4.801307535171508,0.3528985559940338,73
90,MobileNet_aug80_(2023-05-17)_0,MobileNet,4.826977968215942,0.33695652782917024,77
91,MobileNet_aug80_(2023-05-17)_0,MobileNet,5.342019176483154,0.30362319350242617,83
92,MobileNet_aug80_(2023-05-17)_0,MobileNet,5.439822816848755,0.2884058028459549,89
93,MobileNet_aug80_(2023-05-17)_0,MobileNet,5.7513747215271,0.26304347813129425,93
94,MobileNet_aug80_(2023-05-17)_0,MobileNet,6.031147766113281,0.24202898889780045,99
95,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.1685074806213378,0.8391304731369018,3
96,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.4549423217773438,0.812318867444992,7
97,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.6755484342575073,0.7963768064975738,13
98,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.9581300616264343,0.7572463750839233,19
99,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.1287862777709963,0.726086962223053,23
100,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.474253010749817,0.6710145115852356,29
101,MobileNet_aug80_(2023-05-19)_1,MobileNet,3.0658071279525756,0.6137681365013122,35
102,MobileNet_aug80_(2023-05-19)_1,MobileNet,3.402583432197571,0.5601449251174927,39
103,MobileNet_aug80_(2023-05-19)_1,MobileNet,3.993284058570862,0.491304349899292,45
104,MobileNet_aug80_(2023-05-19)_1,MobileNet,4.439793348312378,0.46304348707199094,51
105,MobileNet_aug80_(2023-05-19)_1,MobileNet,5.000457525253296,0.4000000089406967,55
106,MobileNet_aug80_(2023-05-19)_1,MobileNet,5.2586287498474125,0.3826087057590485,61
107,MobileNet_aug80_(2023-05-19)_1,MobileNet,5.858493804931641,0.332608699798584,67
108,MobileNet_aug80_(2023-05-19)_1,MobileNet,6.289949607849121,0.3101449370384216,73
109,MobileNet_aug80_(2023-05-19)_1,MobileNet,6.551864385604858,0.2869565233588219,77
110,MobileNet_aug80_(2023-05-19)_1,MobileNet,6.809935569763184,0.25507246851921084,83
111,MobileNet_aug80_(2023-05-19)_1,MobileNet,7.216932392120361,0.24130434840917586,89
112,MobileNet_aug80_(2023-05-19)_1,MobileNet,7.5810223579406735,0.23478261083364488,93
113,MobileNet_aug80_(2023-05-19)_1,MobileNet,8.195649099349975,0.19057971388101577,99
