,saved_model,model,loss,accuracy,gauss_noise
94,MobileNet_aug60_(2023-05-18)_0,MobileNet,6.740884685516358,0.000724637694656849,1.0
95,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.0301152169704437,0.8108695983886719,0.001
96,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.027675312757492,0.8079710245132447,0.0014677992676220691
97,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.0126564979553223,0.8115942299365997,0.0021544346900318843
98,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.9952715635299683,0.8181159675121308,0.0031622776601683794
99,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.9794268667697906,0.814492791891098,0.004641588833612777
100,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.9465876638889312,0.8188406109809876,0.006812920690579608
101,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.9137984871864319,0.8181159675121308,0.01
102,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.9064498901367187,0.8217391610145569,0.01467799267622069
103,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.8931582033634186,0.8079710245132447,0.021544346900318832
104,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.8583376169204712,0.8115942299365997,0.03162277660168379
105,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.9381822764873504,0.8000000059604645,0.046415888336127774
106,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.2254926681518554,0.758695650100708,0.06812920690579612
107,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.588928484916687,0.6731884241104126,0.1
108,MobileNet_aug60_(2023-05-19)_0,MobileNet,2.0278993606567384,0.576086962223053,0.1467799267622069
109,MobileNet_aug60_(2023-05-19)_0,MobileNet,2.655736207962036,0.4188405930995941,0.21544346900318823
110,MobileNet_aug60_(2023-05-19)_0,MobileNet,3.485479736328125,0.24275362491607666,0.31622776601683794
111,MobileNet_aug60_(2023-05-19)_0,MobileNet,4.10640287399292,0.1152173936367035,0.46415888336127775
112,MobileNet_aug60_(2023-05-19)_0,MobileNet,4.710256814956665,0.03260869607329368,0.6812920690579608
113,MobileNet_aug60_(2023-05-19)_0,MobileNet,5.087103986740113,0.009420290030539036,1.0
