,saved_model,model,loss,accuracy,motion_blur
27,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,6.7627174854278564,0.36594203412532805,45
28,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,8.380135250091552,0.29710145890712736,51
29,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,9.161933040618896,0.2782608687877655,55
30,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,11.083900260925294,0.22681159526109695,61
31,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,12.186139583587646,0.21159420907497406,67
32,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,14.44105339050293,0.17028985768556595,73
33,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,14.402719402313233,0.1884058013558388,77
34,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,16.28246488571167,0.1427536278963089,83
35,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,16.984634113311767,0.1311594218015671,89
36,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,17.639308547973634,0.11811594292521477,93
37,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,19.03095760345459,0.11014492958784103,99
38,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.0895459413528443,0.8318840980529785,3
39,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.1371460914611817,0.8239130854606629,7
40,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.227688467502594,0.8000000059604645,13
41,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.6383238077163695,0.734782612323761,19
42,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.9403616666793824,0.6942029118537902,23
43,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,2.670133137702942,0.6159420549869538,29
44,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,3.2874741315841676,0.532608687877655,35
45,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,4.099476599693299,0.4521739214658737,39
46,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,4.717080116271973,0.3876811683177948,45
47,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,5.393065690994263,0.33115942776203156,51
48,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,5.780921888351441,0.30724638402462007,55
49,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,6.394078540802002,0.26449275612831114,61
50,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,6.5523560523986815,0.26304347813129425,67
51,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,7.549229574203491,0.20797101706266402,73
52,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,7.688864278793335,0.2144927576184273,77
53,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,8.118357706069947,0.16811594367027283,83
54,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,8.629013061523438,0.1463768146932125,89
55,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,8.798867130279541,0.15869565159082413,93
56,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,9.11349802017212,0.13550724759697913,99
57,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.0519835948944092,0.8347826480865479,3
58,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.1894407272338867,0.8101449549198151,7
59,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.5805717825889587,0.7659420251846314,13
60,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.9100679159164429,0.6985507369041443,19
61,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.1956159710884093,0.6594203114509583,23
62,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.7817410230636597,0.5789855182170868,29
63,MobileNet_aug20_(2023-05-15)_0,MobileNet,3.1332114219665526,0.5123188376426697,35
64,MobileNet_aug20_(2023-05-15)_0,MobileNet,3.253790521621704,0.48985507488250735,39
65,MobileNet_aug20_(2023-05-15)_0,MobileNet,3.790933299064636,0.4376811683177948,45
66,MobileNet_aug20_(2023-05-15)_0,MobileNet,4.302748370170593,0.38333333730697633,51
67,MobileNet_aug20_(2023-05-15)_0,MobileNet,4.445494174957275,0.3775362402200699,55
68,MobileNet_aug20_(2023-05-15)_0,MobileNet,4.8191903591156,0.33768116533756254,61
69,MobileNet_aug20_(2023-05-15)_0,MobileNet,5.252964496612549,0.30652174055576326,67
70,MobileNet_aug20_(2023-05-15)_0,MobileNet,5.412348222732544,0.29855073392391207,73
71,MobileNet_aug20_(2023-05-15)_0,MobileNet,5.738980674743653,0.27246376872062683,77
72,MobileNet_aug20_(2023-05-15)_0,MobileNet,5.998844194412231,0.2550724670290947,83
73,MobileNet_aug20_(2023-05-15)_0,MobileNet,6.521939849853515,0.2405797138810158,89
74,MobileNet_aug20_(2023-05-15)_0,MobileNet,6.54897780418396,0.2297101467847824,93
75,MobileNet_aug20_(2023-05-15)_0,MobileNet,6.883486890792847,0.2137681230902672,99
76,MobileNet_aug20_(2023-05-18)_0,MobileNet,0.8470887839794159,0.8094202995300293,3
77,MobileNet_aug20_(2023-05-18)_0,MobileNet,0.988467401266098,0.7681159436702728,7
78,MobileNet_aug20_(2023-05-18)_0,MobileNet,1.3176352381706238,0.7036231994628906,13
79,MobileNet_aug20_(2023-05-18)_0,MobileNet,1.6053733348846435,0.6514492988586426,19
80,MobileNet_aug20_(2023-05-18)_0,MobileNet,2.071301209926605,0.5775362372398376,23
81,MobileNet_aug20_(2023-05-18)_0,MobileNet,2.6099573612213134,0.5050724625587464,29
82,MobileNet_aug20_(2023-05-18)_0,MobileNet,3.0030772924423217,0.4724637746810913,35
83,MobileNet_aug20_(2023-05-18)_0,MobileNet,3.4869024038314818,0.42608696818351743,39
84,MobileNet_aug20_(2023-05-18)_0,MobileNet,3.813460946083069,0.40362319350242615,45
85,MobileNet_aug20_(2023-05-18)_0,MobileNet,4.381591701507569,0.34855073094367983,51
86,MobileNet_aug20_(2023-05-18)_0,MobileNet,4.655622816085815,0.3137681245803833,55
87,MobileNet_aug20_(2023-05-18)_0,MobileNet,5.1563159942626955,0.28188406229019164,61
88,MobileNet_aug20_(2023-05-18)_0,MobileNet,5.541208648681641,0.26521739065647126,67
89,MobileNet_aug20_(2023-05-18)_0,MobileNet,6.03054518699646,0.22536232471466064,73
90,MobileNet_aug20_(2023-05-18)_0,MobileNet,6.3982954025268555,0.20724638253450395,77
91,MobileNet_aug20_(2023-05-18)_0,MobileNet,6.614571237564087,0.19492753893136977,83
92,MobileNet_aug20_(2023-05-18)_0,MobileNet,6.836772775650024,0.1818840578198433,89
93,MobileNet_aug20_(2023-05-18)_0,MobileNet,7.2418519973754885,0.15362319201231003,93
94,MobileNet_aug20_(2023-05-18)_0,MobileNet,7.697173070907593,0.15652174204587938,99
95,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.0197501838207246,0.8246377229690551,3
96,MobileNet_aug20_(2023-05-19)_0,MobileNet,0.9753070831298828,0.8159420549869537,7
97,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.2857494235038758,0.7623188376426697,13
98,MobileNet_aug20_(2023-05-19)_0,MobileNet,2.08441801071167,0.6710145115852356,19
99,MobileNet_aug20_(2023-05-19)_0,MobileNet,2.773020076751709,0.5869565367698669,23
100,MobileNet_aug20_(2023-05-19)_0,MobileNet,3.857185173034668,0.49275362491607666,29
101,MobileNet_aug20_(2023-05-19)_0,MobileNet,4.894304895401001,0.4050724685192108,35
102,MobileNet_aug20_(2023-05-19)_0,MobileNet,5.625747585296631,0.3514492839574814,39
103,MobileNet_aug20_(2023-05-19)_0,MobileNet,6.412170124053955,0.3028985530138016,45
104,MobileNet_aug20_(2023-05-19)_0,MobileNet,7.361757040023804,0.27173912823200225,51
105,MobileNet_aug20_(2023-05-19)_0,MobileNet,7.851092529296875,0.2514492765069008,55
106,MobileNet_aug20_(2023-05-19)_0,MobileNet,8.68501443862915,0.21884058266878129,61
107,MobileNet_aug20_(2023-05-19)_0,MobileNet,9.301241588592529,0.20434782952070235,67
108,MobileNet_aug20_(2023-05-19)_0,MobileNet,10.155720710754395,0.18260869830846788,73
109,MobileNet_aug20_(2023-05-19)_0,MobileNet,10.74573631286621,0.17826087027788162,77
110,MobileNet_aug20_(2023-05-19)_0,MobileNet,11.387256050109864,0.15434782654047013,83
111,MobileNet_aug20_(2023-05-19)_0,MobileNet,11.886157703399657,0.15072464048862458,89
112,MobileNet_aug20_(2023-05-19)_0,MobileNet,12.107536506652831,0.1456521764397621,93
113,MobileNet_aug20_(2023-05-19)_0,MobileNet,13.044729804992675,0.13405797332525254,99
