,saved_model,model,loss,accuracy,motion_blur
28,InceptionV3_(2023-04-08)_0,InceptionV3,5.569839286804199,0.2449275329709053,51
29,InceptionV3_(2023-04-08)_0,InceptionV3,5.930715703964234,0.2159420311450958,55
30,InceptionV3_(2023-04-08)_0,InceptionV3,6.082922267913818,0.1963768109679222,61
31,InceptionV3_(2023-04-08)_0,InceptionV3,6.340417194366455,0.1702898547053337,67
32,InceptionV3_(2023-04-08)_0,InceptionV3,6.406138753890991,0.1565217390656471,73
33,InceptionV3_(2023-04-08)_0,InceptionV3,6.441311931610107,0.1456521719694137,77
34,InceptionV3_(2023-04-08)_0,InceptionV3,6.639818143844605,0.1413043461740017,83
35,InceptionV3_(2023-04-08)_0,InceptionV3,6.723293113708496,0.1362318851053715,89
36,InceptionV3_(2023-04-08)_0,InceptionV3,6.6253985404968265,0.1355072446167469,93
37,InceptionV3_(2023-04-08)_0,InceptionV3,6.789382982254028,0.1166666664183139,99
38,InceptionV3_(2023-04-08)_1,InceptionV3,0.5780213356018067,0.8630434513092041,3
39,InceptionV3_(2023-04-08)_1,InceptionV3,0.8390932738780975,0.8260869383811951,7
40,InceptionV3_(2023-04-08)_1,InceptionV3,1.538694715499878,0.7246376872062683,13
41,InceptionV3_(2023-04-08)_1,InceptionV3,2.577568030357361,0.5949275195598602,19
42,InceptionV3_(2023-04-08)_1,InceptionV3,3.3704361438751222,0.480434787273407,23
43,InceptionV3_(2023-04-08)_1,InceptionV3,4.280091047286987,0.3869565188884735,29
44,InceptionV3_(2023-04-08)_1,InceptionV3,4.878056335449219,0.3173913031816482,35
45,InceptionV3_(2023-04-08)_1,InceptionV3,5.473833274841309,0.2579710125923157,39
46,InceptionV3_(2023-04-08)_1,InceptionV3,5.69288272857666,0.2072463750839233,45
47,InceptionV3_(2023-04-08)_1,InceptionV3,5.987648820877075,0.1855072453618049,51
48,InceptionV3_(2023-04-08)_1,InceptionV3,6.160253238677979,0.1557970993220806,55
49,InceptionV3_(2023-04-08)_1,InceptionV3,6.070564937591553,0.1565217398107052,61
50,InceptionV3_(2023-04-08)_1,InceptionV3,6.296754932403564,0.1239130415022373,67
51,InceptionV3_(2023-04-08)_1,InceptionV3,6.355224084854126,0.1079710148274898,73
52,InceptionV3_(2023-04-08)_1,InceptionV3,6.2859978675842285,0.1086956515908241,77
53,InceptionV3_(2023-04-08)_1,InceptionV3,6.383183383941651,0.0942028991878032,83
54,InceptionV3_(2023-04-08)_1,InceptionV3,6.477835941314697,0.0804347824305296,89
55,InceptionV3_(2023-04-08)_1,InceptionV3,6.509451055526734,0.0760869558900594,93
56,InceptionV3_(2023-04-08)_1,InceptionV3,6.543986463546753,0.0586956523358821,99
57,MobileNet_(2023-03-23)_0,MobileNet,0.978007423877716,0.817391288280487,3
58,MobileNet_(2023-03-23)_0,MobileNet,1.1672739148139957,0.7811594128608703,7
59,MobileNet_(2023-03-23)_0,MobileNet,1.932653295993805,0.6905797243118286,13
60,MobileNet_(2023-03-23)_0,MobileNet,2.9830840826034546,0.571739113330841,19
61,MobileNet_(2023-03-23)_0,MobileNet,3.779327464103699,0.4811594247817993,23
62,MobileNet_(2023-03-23)_0,MobileNet,4.742408609390258,0.3898550689220428,29
63,MobileNet_(2023-03-23)_0,MobileNet,5.419377326965332,0.3268115937709808,35
64,MobileNet_(2023-03-23)_0,MobileNet,5.834008455276489,0.2731884032487869,39
65,MobileNet_(2023-03-23)_0,MobileNet,6.109559965133667,0.2594202876091003,45
66,MobileNet_(2023-03-23)_0,MobileNet,6.164278507232666,0.2268115922808647,51
67,MobileNet_(2023-03-23)_0,MobileNet,6.670699167251587,0.1855072453618049,55
68,MobileNet_(2023-03-23)_0,MobileNet,6.788505268096924,0.1557971000671386,61
69,MobileNet_(2023-03-23)_0,MobileNet,6.808672618865967,0.1557971023023128,67
70,MobileNet_(2023-03-23)_0,MobileNet,6.765397214889527,0.1507246367633342,73
71,MobileNet_(2023-03-23)_0,MobileNet,6.9946825981140135,0.1210144937038421,77
72,MobileNet_(2023-03-23)_0,MobileNet,7.060676765441895,0.1144927516579628,83
73,MobileNet_(2023-03-23)_0,MobileNet,7.12862720489502,0.1007246367633342,89
74,MobileNet_(2023-03-23)_0,MobileNet,7.043912792205811,0.1079710140824317,93
75,MobileNet_(2023-03-23)_0,MobileNet,6.946090841293335,0.1144927531480789,99
76,MobileNet_(2023-04-09)_0,MobileNet,0.550523167848587,0.8666666507720947,3
77,MobileNet_(2023-04-09)_0,MobileNet,0.7408157765865326,0.8340579509735108,7
78,MobileNet_(2023-04-09)_0,MobileNet,1.396061098575592,0.7362318873405457,13
79,MobileNet_(2023-04-09)_0,MobileNet,2.6544394969940184,0.5804347634315491,19
80,MobileNet_(2023-04-09)_0,MobileNet,3.5885243654251098,0.4985507249832153,23
81,MobileNet_(2023-04-09)_0,MobileNet,4.93850736618042,0.4043478190898895,29
82,MobileNet_(2023-04-09)_0,MobileNet,6.183326578140258,0.3231884092092514,35
83,MobileNet_(2023-04-09)_0,MobileNet,6.531722974777222,0.2999999970197677,39
84,MobileNet_(2023-04-09)_0,MobileNet,7.616086292266845,0.2376811563968658,45
85,MobileNet_(2023-04-09)_0,MobileNet,8.150086688995362,0.2181159406900406,51
86,MobileNet_(2023-04-09)_0,MobileNet,8.763494825363159,0.1862318843603134,55
87,MobileNet_(2023-04-09)_0,MobileNet,9.489268398284912,0.166666667163372,61
88,MobileNet_(2023-04-09)_0,MobileNet,10.017518520355225,0.1594202913343906,67
89,MobileNet_(2023-04-09)_0,MobileNet,10.48495922088623,0.139855071902275,73
90,MobileNet_(2023-04-09)_0,MobileNet,10.984861660003665,0.1326086953282356,77
91,MobileNet_(2023-04-09)_0,MobileNet,11.81178789138794,0.1014492750167846,83
92,MobileNet_(2023-04-09)_0,MobileNet,12.06909532546997,0.1043478246778249,89
93,MobileNet_(2023-04-09)_0,MobileNet,12.27592077255249,0.102173912525177,93
94,MobileNet_(2023-04-09)_0,MobileNet,12.691835308074952,0.0891304347664117,99
95,MobileNet_(2023-04-09)_1,MobileNet,0.5342775225639343,0.9057971239089966,3
96,MobileNet_(2023-04-09)_1,MobileNet,0.8650058031082153,0.8644927442073822,7
97,MobileNet_(2023-04-09)_1,MobileNet,1.9800205826759336,0.7362318873405457,13
98,MobileNet_(2023-04-09)_1,MobileNet,3.350885605812073,0.5826086819171905,19
99,MobileNet_(2023-04-09)_1,MobileNet,4.0798296451568605,0.5072463750839233,23
100,MobileNet_(2023-04-09)_1,MobileNet,5.312354278564453,0.417391300201416,29
101,MobileNet_(2023-04-09)_1,MobileNet,6.464106702804566,0.3376811563968658,35
102,MobileNet_(2023-04-09)_1,MobileNet,7.077309560775757,0.2869565218687057,39
103,MobileNet_(2023-04-09)_1,MobileNet,7.714206123352051,0.2731883987784386,45
104,MobileNet_(2023-04-09)_1,MobileNet,8.697822093963623,0.1985507234930992,51
105,MobileNet_(2023-04-09)_1,MobileNet,8.58206672668457,0.2115942016243934,55
106,MobileNet_(2023-04-09)_1,MobileNet,9.151667976379397,0.1869565203785896,61
107,MobileNet_(2023-04-09)_1,MobileNet,9.284753894805908,0.1782608732581138,67
108,MobileNet_(2023-04-09)_1,MobileNet,9.783603763580322,0.1565217390656471,73
109,MobileNet_(2023-04-09)_1,MobileNet,9.98021764755249,0.1413043461740017,77
110,MobileNet_(2023-04-09)_1,MobileNet,10.388820838928222,0.1311594180762768,83
111,MobileNet_(2023-04-09)_1,MobileNet,10.363985347747803,0.1369565218687057,89
112,MobileNet_(2023-04-09)_1,MobileNet,10.606313323974607,0.1152173899114132,93
113,MobileNet_(2023-04-09)_1,MobileNet,10.40153694152832,0.1246376797556877,99
114,ResNet50v2_(2023-03-25)_0,ResNet50v2,1.829278898239136,0.75,3
115,ResNet50v2_(2023-03-25)_0,ResNet50v2,2.173122000694275,0.7181159496307373,7
116,ResNet50v2_(2023-03-25)_0,ResNet50v2,3.402623176574707,0.6405797302722931,13
117,ResNet50v2_(2023-03-25)_0,ResNet50v2,5.152039813995361,0.5413043379783631,19
118,ResNet50v2_(2023-03-25)_0,ResNet50v2,6.686429834365844,0.4543478280305862,23
119,ResNet50v2_(2023-03-25)_0,ResNet50v2,8.184568881988525,0.3442029058933258,29
120,ResNet50v2_(2023-03-25)_0,ResNet50v2,9.294867515563965,0.2971014529466629,35
121,ResNet50v2_(2023-03-25)_0,ResNet50v2,10.269499111175538,0.2507246345281601,39
122,ResNet50v2_(2023-03-25)_0,ResNet50v2,11.249061679840088,0.1978260859847068,45
123,ResNet50v2_(2023-03-25)_0,ResNet50v2,11.791322708129885,0.1586956493556499,51
124,ResNet50v2_(2023-03-25)_0,ResNet50v2,12.218842506408691,0.1514492750167846,55
125,ResNet50v2_(2023-03-25)_0,ResNet50v2,12.651504707336423,0.1318840593099594,61
126,ResNet50v2_(2023-03-25)_0,ResNet50v2,13.043902015686037,0.1094202898442745,67
127,ResNet50v2_(2023-03-25)_0,ResNet50v2,13.37217617034912,0.0920289859175682,73
128,ResNet50v2_(2023-03-25)_0,ResNet50v2,13.691778659820557,0.0840579718351364,77
129,ResNet50v2_(2023-03-25)_0,ResNet50v2,13.889518928527831,0.0797101452946662,83
130,ResNet50v2_(2023-03-25)_0,ResNet50v2,14.561777877807618,0.0521739130839705,89
131,ResNet50v2_(2023-03-25)_0,ResNet50v2,14.241864585876463,0.0536231881007552,93
132,ResNet50v2_(2023-03-25)_0,ResNet50v2,14.594277381896973,0.0528985504060983,99
133,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.08308687210083,0.784782600402832,3
134,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.4129504203796386,0.7528985500335693,7
135,ResNet50v2_(2023-04-09)_0,ResNet50v2,3.5238481998443603,0.6666666865348816,13
136,ResNet50v2_(2023-04-09)_0,ResNet50v2,5.194057893753052,0.556521725654602,19
137,ResNet50v2_(2023-04-09)_0,ResNet50v2,6.101313209533691,0.5144927501678467,23
138,ResNet50v2_(2023-04-09)_0,ResNet50v2,7.193897247314453,0.4246376782655716,29
139,ResNet50v2_(2023-04-09)_0,ResNet50v2,8.035125780105592,0.3543478280305862,35
140,ResNet50v2_(2023-04-09)_0,ResNet50v2,8.067600297927857,0.3478260844945907,39
141,ResNet50v2_(2023-04-09)_0,ResNet50v2,8.902502155303955,0.2891304314136505,45
142,ResNet50v2_(2023-04-09)_0,ResNet50v2,9.578968620300293,0.2427536219358444,51
143,ResNet50v2_(2023-04-09)_0,ResNet50v2,9.537087726593018,0.2398550719022751,55
144,ResNet50v2_(2023-04-09)_0,ResNet50v2,10.275664520263671,0.1797101452946662,61
145,ResNet50v2_(2023-04-09)_0,ResNet50v2,10.53977346420288,0.1659420296549797,67
146,ResNet50v2_(2023-04-09)_0,ResNet50v2,10.74407720565796,0.1572463780641556,73
147,ResNet50v2_(2023-04-09)_0,ResNet50v2,11.022095012664796,0.1347826093435287,77
148,ResNet50v2_(2023-04-09)_0,ResNet50v2,11.15838384628296,0.1289855055510997,83
149,ResNet50v2_(2023-04-09)_0,ResNet50v2,11.30091028213501,0.1028985500335693,89
150,ResNet50v2_(2023-04-09)_0,ResNet50v2,11.229145622253418,0.121014492213726,93
151,ResNet50v2_(2023-04-09)_0,ResNet50v2,11.650375080108642,0.1050724625587463,99
152,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.335331082344055,0.773913037776947,3
153,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.9391064405441285,0.7405797123908997,7
154,ResNet50v2_(2023-04-10)_0,ResNet50v2,4.382074093818664,0.6528985738754273,13
155,ResNet50v2_(2023-04-10)_0,ResNet50v2,6.45120496749878,0.5253623127937317,19
156,ResNet50v2_(2023-04-10)_0,ResNet50v2,8.177990198135376,0.4536231935024261,23
157,ResNet50v2_(2023-04-10)_0,ResNet50v2,10.216323184967042,0.3557971030473709,29
158,ResNet50v2_(2023-04-10)_0,ResNet50v2,12.88283624649048,0.2818840503692627,35
159,ResNet50v2_(2023-04-10)_0,ResNet50v2,13.794647312164306,0.2702898532152176,39
160,ResNet50v2_(2023-04-10)_0,ResNet50v2,15.245935821533203,0.2369565188884735,45
161,ResNet50v2_(2023-04-10)_0,ResNet50v2,16.52417631149292,0.2166666656732559,51
162,ResNet50v2_(2023-04-10)_0,ResNet50v2,18.07908401489258,0.1739130452275276,55
163,ResNet50v2_(2023-04-10)_0,ResNet50v2,18.95075931549072,0.1695652186870574,61
164,ResNet50v2_(2023-04-10)_0,ResNet50v2,20.056493949890136,0.1507246360182762,67
165,ResNet50v2_(2023-04-10)_0,ResNet50v2,21.189420890808105,0.1420289844274521,73
166,ResNet50v2_(2023-04-10)_0,ResNet50v2,21.92075519561768,0.1391304343938827,77
167,ResNet50v2_(2023-04-10)_0,ResNet50v2,22.5568021774292,0.1289855062961578,83
168,ResNet50v2_(2023-04-10)_0,ResNet50v2,23.1399980545044,0.1202898547053337,89
169,ResNet50v2_(2023-04-10)_0,ResNet50v2,23.561733436584472,0.1123188391327858,93
170,ResNet50v2_(2023-04-10)_0,ResNet50v2,24.636793327331542,0.1130434766411781,99
171,VGG16_(2023-03-20)_0,VGG16,1.2357672452926636,0.732608699798584,3
172,VGG16_(2023-03-20)_0,VGG16,1.6424551248550414,0.6688405990600585,7
173,VGG16_(2023-03-20)_0,VGG16,2.595124530792236,0.534782600402832,13
174,VGG16_(2023-03-20)_0,VGG16,3.654106545448303,0.4021739184856415,19
175,VGG16_(2023-03-20)_0,VGG16,4.285089612007141,0.3311594277620315,23
176,VGG16_(2023-03-20)_0,VGG16,4.928311729431153,0.2449275359511375,29
177,VGG16_(2023-03-20)_0,VGG16,5.701356554031372,0.1818840608000755,35
178,VGG16_(2023-03-20)_0,VGG16,5.884178590774536,0.1615942060947418,39
179,VGG16_(2023-03-20)_0,VGG16,6.369091892242432,0.1275362320244312,45
180,VGG16_(2023-03-20)_0,VGG16,6.808482503890991,0.1028985515236854,51
181,VGG16_(2023-03-20)_0,VGG16,6.815227746963501,0.0942028991878032,55
182,VGG16_(2023-03-20)_0,VGG16,7.055293321609497,0.0869565233588218,61
183,VGG16_(2023-03-20)_0,VGG16,7.347453594207764,0.0586956519633531,67
184,VGG16_(2023-03-20)_0,VGG16,7.498275327682495,0.0579710152000188,73
185,VGG16_(2023-03-20)_0,VGG16,7.702816152572632,0.0376811604946851,77
186,VGG16_(2023-03-20)_0,VGG16,7.672147798538208,0.050000001117587,83
187,VGG16_(2023-03-20)_0,VGG16,7.693066358566284,0.0413043484091758,89
188,VGG16_(2023-03-20)_0,VGG16,7.850312948226929,0.0289855076000094,93
189,VGG16_(2023-03-20)_0,VGG16,7.8395167827606205,0.0434782618656754,99
190,VGG16_(2023-04-10)_0,VGG16,0.9647294640541076,0.7710144877433777,3
191,VGG16_(2023-04-10)_0,VGG16,1.3347686767578124,0.7224637746810914,7
192,VGG16_(2023-04-10)_0,VGG16,2.2835120439529417,0.5630434811115265,13
193,VGG16_(2023-04-10)_0,VGG16,3.1773430824279787,0.4130434900522232,19
194,VGG16_(2023-04-10)_0,VGG16,3.82614483833313,0.3413043558597565,23
195,VGG16_(2023-04-10)_0,VGG16,4.428863620758056,0.2514492779970169,29
196,VGG16_(2023-04-10)_0,VGG16,4.957948160171509,0.1992753654718399,35
197,VGG16_(2023-04-10)_0,VGG16,5.408336973190307,0.1492753639817237,39
198,VGG16_(2023-04-10)_0,VGG16,5.696781206130981,0.1420289874076843,45
199,VGG16_(2023-04-10)_0,VGG16,5.869563961029053,0.1210144966840744,51
200,VGG16_(2023-04-10)_0,VGG16,6.149666738510132,0.1108695670962333,55
201,VGG16_(2023-04-10)_0,VGG16,6.211898231506348,0.1050724662840366,61
202,VGG16_(2023-04-10)_0,VGG16,6.401778841018677,0.0920289866626262,67
203,VGG16_(2023-04-10)_0,VGG16,6.494711256027221,0.0840579733252525,73
204,VGG16_(2023-04-10)_0,VGG16,6.617411136627197,0.0768115945160388,77
205,VGG16_(2023-04-10)_0,VGG16,6.67077670097351,0.0688405804336071,83
206,VGG16_(2023-04-10)_0,VGG16,6.7748197555542,0.0528985518962144,89
207,VGG16_(2023-04-10)_0,VGG16,6.8422698974609375,0.0572463763877749,93
208,VGG16_(2023-04-10)_0,VGG16,7.009407806396484,0.0442028997465968,99
209,VGG16_(2023-04-10)_1,VGG16,0.914836835861206,0.7797101378440857,3
210,VGG16_(2023-04-10)_1,VGG16,1.2738471984863282,0.7166666746139526,7
211,VGG16_(2023-04-10)_1,VGG16,2.132288873195648,0.5681159317493438,13
212,VGG16_(2023-04-10)_1,VGG16,3.3656810522079468,0.3992753684520721,19
213,VGG16_(2023-04-10)_1,VGG16,3.867720317840576,0.3413043528795242,23
214,VGG16_(2023-04-10)_1,VGG16,4.6603405475616455,0.2572463780641555,29
215,VGG16_(2023-04-10)_1,VGG16,5.228818702697754,0.1985507279634475,35
216,VGG16_(2023-04-10)_1,VGG16,5.50427827835083,0.1739130482077598,39
217,VGG16_(2023-04-10)_1,VGG16,6.042537879943848,0.1384058006107807,45
218,VGG16_(2023-04-10)_1,VGG16,6.331295156478882,0.1036231897771358,51
219,VGG16_(2023-04-10)_1,VGG16,6.444462490081787,0.0927536249160766,55
220,VGG16_(2023-04-10)_1,VGG16,6.791624546051025,0.078260869346559,61
221,VGG16_(2023-04-10)_1,VGG16,6.779664087295532,0.0688405804336071,67
222,VGG16_(2023-04-10)_1,VGG16,6.834335899353027,0.0673913056030869,73
223,VGG16_(2023-04-10)_1,VGG16,6.952391290664673,0.0659420296549797,77
224,VGG16_(2023-04-10)_1,VGG16,7.018549251556396,0.0536231890320777,83
225,VGG16_(2023-04-10)_1,VGG16,7.169184684753418,0.047826087847352,89
226,VGG16_(2023-04-10)_1,VGG16,7.192567348480225,0.0507246378809213,93
227,VGG16_(2023-04-10)_1,VGG16,7.284601354598999,0.0391304353252053,99
