,saved_model,model,loss,accuracy,gauss_noise
43,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.715316081047058,0.8318840980529785,0.006812920690579608
44,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.7247385144233705,0.8282609105110168,0.01
45,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.718064045906067,0.8246377229690551,0.01467799267622069
46,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.7186161041259767,0.8137681424617768,0.021544346900318832
47,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.7007471323013306,0.8079710364341736,0.03162277660168379
48,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.7942686438560487,0.7905797004699707,0.046415888336127774
49,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.8468623161315918,0.7731884002685547,0.06812920690579612
50,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.0146106004714968,0.739130437374115,0.1
51,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.4203899621963503,0.6818840742111206,0.1467799267622069
52,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.997452425956726,0.5724637687206269,0.21544346900318823
53,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,4.182284712791443,0.42826088070869445,0.31622776601683794
54,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,5.266056919097901,0.3115942180156708,0.46415888336127775
55,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,5.96123571395874,0.24855072498321534,0.6812920690579608
56,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,6.597655487060547,0.15579710453748702,1.0
57,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.9172610282897948,0.8347826480865479,0.001
58,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.9648457646369935,0.8333333730697632,0.0014677992676220691
59,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.9929972529411315,0.8289855480194092,0.0021544346900318843
60,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.9868368744850158,0.8181159734725952,0.0031622776601683794
61,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.9536198377609253,0.8130435109138489,0.004641588833612777
62,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.9500353813171387,0.8108695805072784,0.006812920690579608
63,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.933963704109192,0.8014492809772491,0.01
64,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.8488850593566895,0.7934782564640045,0.01467799267622069
65,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.6993478059768676,0.7869565188884735,0.021544346900318832
66,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.635619843006134,0.7681159377098083,0.03162277660168379
67,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.5117544412612915,0.7594202876091003,0.046415888336127774
68,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.7029929876327514,0.721739137172699,0.06812920690579612
69,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.0043798327445983,0.6847826242446899,0.1
70,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.579996943473816,0.5971014678478241,0.1467799267622069
71,MobileNet_aug100_(2023-05-17)_0,MobileNet,3.4624004125595094,0.48478261232376096,0.21544346900318823
72,MobileNet_aug100_(2023-05-17)_0,MobileNet,4.691544771194458,0.28115941882133483,0.31622776601683794
73,MobileNet_aug100_(2023-05-17)_0,MobileNet,6.038643026351929,0.17826087176799774,0.46415888336127775
74,MobileNet_aug100_(2023-05-17)_0,MobileNet,6.704144382476807,0.13260869681835175,0.6812920690579608
75,MobileNet_aug100_(2023-05-17)_0,MobileNet,6.9109872341156,0.11159420534968376,1.0
76,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.1778285384178162,0.8231884419918061,0.001
77,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.2209826707839966,0.8217391669750214,0.0014677992676220691
78,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.2505277752876283,0.8195652604103089,0.0021544346900318843
79,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.3411463379859925,0.8137681424617768,0.0031622776601683794
80,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.4469691634178161,0.8173913419246673,0.004641588833612777
81,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.5064460992813111,0.8144927859306336,0.006812920690579608
82,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.6047967076301575,0.7942028939723969,0.01
83,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.6974285960197448,0.7833333373069763,0.01467799267622069
84,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.7720327377319336,0.7637681126594543,0.021544346900318832
85,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.7992128133773804,0.7420289874076843,0.03162277660168379
86,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.8993868470191955,0.7079710245132447,0.046415888336127774
87,MobileNet_aug100_(2023-05-17)_1,MobileNet,2.251189851760864,0.6463768362998963,0.06812920690579612
88,MobileNet_aug100_(2023-05-17)_1,MobileNet,2.995814800262451,0.5637681126594544,0.1
89,MobileNet_aug100_(2023-05-17)_1,MobileNet,4.139288282394409,0.43333334624767306,0.1467799267622069
90,MobileNet_aug100_(2023-05-17)_1,MobileNet,5.932420301437378,0.2927536278963089,0.21544346900318823
91,MobileNet_aug100_(2023-05-17)_1,MobileNet,7.938349485397339,0.1492753654718399,0.31622776601683794
92,MobileNet_aug100_(2023-05-17)_1,MobileNet,9.966635513305665,0.03623188491910696,0.46415888336127775
93,MobileNet_aug100_(2023-05-17)_1,MobileNet,11.719644355773926,0.0021739130839705466,0.6812920690579608
94,MobileNet_aug100_(2023-05-17)_1,MobileNet,12.68771677017212,0.0,1.0
95,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.6978866517543793,0.8978261113166809,0.001
96,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.7095460534095764,0.8949275612831116,0.0014677992676220691
97,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.6838234543800354,0.900000023841858,0.0021544346900318843
98,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.6716650366783142,0.8934782862663269,0.0031622776601683794
99,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.6962387502193451,0.8847826361656189,0.004641588833612777
100,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.7741064846515655,0.8659420609474182,0.006812920690579608
101,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.8629904508590698,0.8521739482879639,0.01
102,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.9563356637954712,0.8239130675792694,0.01467799267622069
103,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.1653343439102173,0.7963768184185028,0.021544346900318832
104,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.3942995548248291,0.7731884002685547,0.03162277660168379
105,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.704551112651825,0.7528985500335693,0.046415888336127774
106,MobileNet_aug100_(2023-05-20)_0,MobileNet,2.126381349563599,0.7144927620887757,0.06812920690579612
107,MobileNet_aug100_(2023-05-20)_0,MobileNet,2.543386459350586,0.6789855241775513,0.1
108,MobileNet_aug100_(2023-05-20)_0,MobileNet,3.046352410316467,0.5869565308094025,0.1467799267622069
109,MobileNet_aug100_(2023-05-20)_0,MobileNet,3.936038374900818,0.4442029118537903,0.21544346900318823
110,MobileNet_aug100_(2023-05-20)_0,MobileNet,5.280136299133301,0.28695652186870574,0.31622776601683794
111,MobileNet_aug100_(2023-05-20)_0,MobileNet,7.0797539234161375,0.1449275404214859,0.46415888336127775
112,MobileNet_aug100_(2023-05-20)_0,MobileNet,8.856079959869385,0.04710144940763712,0.6812920690579608
113,MobileNet_aug100_(2023-05-20)_0,MobileNet,10.539988613128662,0.008695652335882187,1.0
