,saved_model,model,loss,accuracy,gamma
41,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,3.484522247314453,0.5507246255874634,0.04641588833612778
42,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.0755125761032103,0.7463768124580383,0.0774263682681127
43,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.8266157031059265,0.7898550629615784,0.12915496650148842
44,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.726068341732025,0.8115942478179932,0.2154434690031883
45,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.6859864234924316,0.8405797481536865,0.3593813663804626
46,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.6488370418548584,0.8478261232376099,0.5994842503189409
47,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.572948968410492,0.8405797481536865,1.0
48,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.4467018723487854,0.8260869979858398,1.6681005372000592
49,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.3331603407859802,0.7971014380455017,2.782559402207123
50,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.2170796632766723,0.760869562625885,4.6415888336127775
51,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.9007691383361816,0.6811594367027283,7.742636826811269
52,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,3.0809008121490478,0.5289855003356934,12.915496650148828
53,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,4.617024755477905,0.37681159377098083,21.544346900318825
54,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,6.083951091766357,0.239130437374115,35.93813663804626
55,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,7.657987213134765,0.18115942180156708,59.94842503189408
56,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,8.134432601928712,0.14492753148078918,100.0
57,MobileNet_aug100_(2023-05-17)_0,MobileNet,15.747452354431152,0.08695652335882187,0.01
58,MobileNet_aug100_(2023-05-17)_0,MobileNet,11.628819370269776,0.08695652335882187,0.01668100537200059
59,MobileNet_aug100_(2023-05-17)_0,MobileNet,6.035630750656128,0.30434784293174744,0.027825594022071246
60,MobileNet_aug100_(2023-05-17)_0,MobileNet,3.148041343688965,0.5652173757553101,0.04641588833612778
61,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.4391929388046263,0.7101449370384216,0.0774263682681127
62,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.4412590742111204,0.7753623127937317,0.12915496650148842
63,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.450155329704285,0.7898550629615784,0.2154434690031883
64,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.3342931509017943,0.8260869979858398,0.3593813663804626
65,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.1596641302108766,0.8260869979858398,0.5994842503189409
66,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.8646219730377198,0.8260869979858398,1.0
67,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.6694744944572448,0.8260869979858398,1.6681005372000592
68,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.6447104692459107,0.7681159377098083,2.782559402207123
69,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.7310087442398072,0.7463768124580383,4.6415888336127775
70,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.5092429876327516,0.6376811861991882,7.742636826811269
71,MobileNet_aug100_(2023-05-17)_0,MobileNet,3.534057688713074,0.5724637508392334,12.915496650148828
72,MobileNet_aug100_(2023-05-17)_0,MobileNet,5.37522406578064,0.43478262424468994,21.544346900318825
73,MobileNet_aug100_(2023-05-17)_0,MobileNet,7.17225399017334,0.3478260934352875,35.93813663804626
74,MobileNet_aug100_(2023-05-17)_0,MobileNet,8.093627548217773,0.28985506296157837,59.94842503189408
75,MobileNet_aug100_(2023-05-17)_0,MobileNet,8.465462779998779,0.23188406229019165,100.0
76,MobileNet_aug100_(2023-05-17)_1,MobileNet,21.222063255310058,0.0,0.01
77,MobileNet_aug100_(2023-05-17)_1,MobileNet,18.08292598724365,0.014492753893136978,0.01668100537200059
78,MobileNet_aug100_(2023-05-17)_1,MobileNet,10.810521697998047,0.17391304671764374,0.027825594022071246
79,MobileNet_aug100_(2023-05-17)_1,MobileNet,5.756664657592774,0.3695652186870575,0.04641588833612778
80,MobileNet_aug100_(2023-05-17)_1,MobileNet,3.524503564834595,0.5724637508392334,0.0774263682681127
81,MobileNet_aug100_(2023-05-17)_1,MobileNet,2.79958975315094,0.6594203114509583,0.12915496650148842
82,MobileNet_aug100_(2023-05-17)_1,MobileNet,2.208496260643005,0.739130437374115,0.2154434690031883
83,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.7775113940238954,0.7681159377098083,0.3593813663804626
84,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.3927570581436157,0.8188406229019165,0.5994842503189409
85,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.1054895877838136,0.8333333730697632,1.0
86,MobileNet_aug100_(2023-05-17)_1,MobileNet,0.8916804730892182,0.8405797481536865,1.6681005372000592
87,MobileNet_aug100_(2023-05-17)_1,MobileNet,0.9682079792022705,0.7971014380455017,2.782559402207123
88,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.3279553055763245,0.7463768124580383,4.6415888336127775
89,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.8511978268623352,0.717391312122345,7.742636826811269
90,MobileNet_aug100_(2023-05-17)_1,MobileNet,2.806425094604492,0.5652173757553101,12.915496650148828
91,MobileNet_aug100_(2023-05-17)_1,MobileNet,4.393179988861084,0.3840579688549042,21.544346900318825
92,MobileNet_aug100_(2023-05-17)_1,MobileNet,6.4012843608856205,0.2971014678478241,35.93813663804626
93,MobileNet_aug100_(2023-05-17)_1,MobileNet,8.209501361846923,0.17391304671764374,59.94842503189408
94,MobileNet_aug100_(2023-05-17)_1,MobileNet,9.688751125335694,0.1304347813129425,100.0
95,MobileNet_aug100_(2023-05-20)_0,MobileNet,14.341154289245605,0.0,0.01
96,MobileNet_aug100_(2023-05-20)_0,MobileNet,15.679439544677734,0.07971014827489853,0.01668100537200059
97,MobileNet_aug100_(2023-05-20)_0,MobileNet,12.414082622528076,0.2246376872062683,0.027825594022071246
98,MobileNet_aug100_(2023-05-20)_0,MobileNet,5.579611968994141,0.4492753744125366,0.04641588833612778
99,MobileNet_aug100_(2023-05-20)_0,MobileNet,2.252770733833313,0.6811594367027283,0.0774263682681127
100,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.2649266362190246,0.760869562625885,0.12915496650148842
101,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.8247994720935822,0.8260869979858398,0.2154434690031883
102,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.7604572355747223,0.8478261232376099,0.3593813663804626
103,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.7758806884288788,0.8695652484893799,0.5994842503189409
104,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.7545034229755402,0.9057971239089966,1.0
105,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.69616579413414,0.9202898740768433,1.6681005372000592
106,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.8360694289207459,0.8695652484893799,2.782559402207123
107,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.4061555027961732,0.7898550629615784,4.6415888336127775
108,MobileNet_aug100_(2023-05-20)_0,MobileNet,2.43685359954834,0.6739130616188049,7.742636826811269
109,MobileNet_aug100_(2023-05-20)_0,MobileNet,3.8305941581726075,0.47101449966430664,12.915496650148828
110,MobileNet_aug100_(2023-05-20)_0,MobileNet,5.065424919128418,0.3478260934352875,21.544346900318825
111,MobileNet_aug100_(2023-05-20)_0,MobileNet,6.223814964294434,0.25362318754196167,35.93813663804626
112,MobileNet_aug100_(2023-05-20)_0,MobileNet,7.4779197692871096,0.13768115639686584,59.94842503189408
113,MobileNet_aug100_(2023-05-20)_0,MobileNet,8.411427783966065,0.10144928097724915,100.0
